file_name,model_type,prompt_detail,temp,completion_id,compiled,passed_bench,correct,first CT,Levenshtein distance,area
completions_gemini/completion_L_t0.1_19.v,gemini,L,0.1,19,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_20.v,gemini,L,0.1,20,1,1,0,"8DBCC4BEC825D1D513E630E3685C420B
",2536,192.430080
completions_gemini/completion_L_t0.1_21.v,gemini,L,0.1,21,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_22.v,gemini,L,0.1,22,1,1,0,"40FCABB0216D7DC437323B229DAC4A40
",2540,NA
completions_gemini/completion_L_t0.1_23.v,gemini,L,0.1,23,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_24.v,gemini,L,0.1,24,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,233.570304
completions_gemini/completion_L_t0.1_25.v,gemini,L,0.1,25,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_26.v,gemini,L,0.1,26,1,1,0,"48E5BFB9EB9E4EA795500BA3DD905072
",2538,191.102976
completions_gemini/completion_L_t0.1_27.v,gemini,L,0.1,27,1,1,0,"40FCA3E0216D594E3732DE6B9DACBC60
",2514,86.310913
completions_gemini/completion_L_t0.1_28.v,gemini,L,0.1,28,1,1,0,"182FE672E56D45964DBB255E8071EFF1
",2505,224.428033
completions_gemini/completion_L_t0.1_29.v,gemini,L,0.1,29,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_30.v,gemini,L,0.1,30,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_31.v,gemini,L,0.1,31,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_32.v,gemini,L,0.1,32,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_33.v,gemini,L,0.1,33,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_34.v,gemini,L,0.1,34,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_35.v,gemini,L,0.1,35,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_36.v,gemini,L,0.1,36,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_37.v,gemini,L,0.1,37,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_38.v,gemini,L,0.1,38,1,1,0,"2CD8A2852631CBFC8AE4F9750FF8907B
",2537,141.557760
completions_gemini/completion_L_t0.1_39.v,gemini,L,0.1,39,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_40.v,gemini,L,0.1,40,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_41.v,gemini,L,0.1,41,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_42.v,gemini,L,0.1,42,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_43.v,gemini,L,0.1,43,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_44.v,gemini,L,0.1,44,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_45.v,gemini,L,0.1,45,1,1,0,"1A79FE0A457EA9769924A495EBC1A19C
",2525,84.934656
completions_gemini/completion_L_t0.1_46.v,gemini,L,0.1,46,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_47.v,gemini,L,0.1,47,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_48.v,gemini,L,0.1,48,1,1,0,"F41900D79039497223A1FF8F2CEC0665
",2534,127.401984
completions_gemini/completion_L_t0.1_49.v,gemini,L,0.1,49,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_50.v,gemini,L,0.1,50,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_51.v,gemini,L,0.1,51,1,1,0,"9EBDEE9F2201F8239A87CE3497880375
",2541,400.637953
completions_gemini/completion_L_t0.1_52.v,gemini,L,0.1,52,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_53.v,gemini,L,0.1,53,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_54.v,gemini,L,0.1,54,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_55.v,gemini,L,0.1,55,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_56.v,gemini,L,0.1,56,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_57.v,gemini,L,0.1,57,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_58.v,gemini,L,0.1,58,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_59.v,gemini,L,0.1,59,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_60.v,gemini,L,0.1,60,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_61.v,gemini,L,0.1,61,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_62.v,gemini,L,0.1,62,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_63.v,gemini,L,0.1,63,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_64.v,gemini,L,0.1,64,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_65.v,gemini,L,0.1,65,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_66.v,gemini,L,0.1,66,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_67.v,gemini,L,0.1,67,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_68.v,gemini,L,0.1,68,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,191.102976
completions_gemini/completion_L_t0.1_69.v,gemini,L,0.1,69,1,1,0,"D7176DB018731FD4901E652217B85840
",2534,58.392576
completions_gemini/completion_L_t0.1_70.v,gemini,L,0.1,70,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_71.v,gemini,L,0.1,71,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_72.v,gemini,L,0.1,72,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,192.577536
completions_gemini/completion_L_t0.1_73.v,gemini,L,0.1,73,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_74.v,gemini,L,0.1,74,1,1,0,"A9D2EDBED54CDAADDA8598FBA5F603AB
",2542,233.570304
completions_gemini/completion_L_t0.1_75.v,gemini,L,0.1,75,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_76.v,gemini,L,0.1,76,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_77.v,gemini,L,0.1,77,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_78.v,gemini,L,0.1,78,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_79.v,gemini,L,0.1,79,1,1,0,"FB70A6287C596C62995D5ADAAD5AE244
",2553,144.359424
completions_gemini/completion_L_t0.1_80.v,gemini,L,0.1,80,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_81.v,gemini,L,0.1,81,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_82.v,gemini,L,0.1,82,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_83.v,gemini,L,0.1,83,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_84.v,gemini,L,0.1,84,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_85.v,gemini,L,0.1,85,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_86.v,gemini,L,0.1,86,1,1,0,"E8B8F78AC523F4386B47A0AA4FF585CE
",2543,191.692800
completions_gemini/completion_L_t0.1_87.v,gemini,L,0.1,87,1,1,0,"55656EC0905049B9237F74D02CFE06DB
",2526,127.401984
completions_gemini/completion_L_t0.1_88.v,gemini,L,0.1,88,1,1,0,"27D949C866B39020FC38B43B888ADBE0
",2532,NA
completions_gemini/completion_L_t0.1_89.v,gemini,L,0.1,89,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_90.v,gemini,L,0.1,90,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_91.v,gemini,L,0.1,91,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_92.v,gemini,L,0.1,92,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,191.102976
completions_gemini/completion_L_t0.1_93.v,gemini,L,0.1,93,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_94.v,gemini,L,0.1,94,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_95.v,gemini,L,0.1,95,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_96.v,gemini,L,0.1,96,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_97.v,gemini,L,0.1,97,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_98.v,gemini,L,0.1,98,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.1_99.v,gemini,L,0.1,99,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_0.v,gemini,L,0.3,0,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_1.v,gemini,L,0.3,1,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_2.v,gemini,L,0.3,2,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_3.v,gemini,L,0.3,3,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_4.v,gemini,L,0.3,4,1,1,0,"7B610F877627545E733C21ED1BDD4C1B
",2540,162.791424
completions_gemini/completion_L_t0.3_5.v,gemini,L,0.3,5,1,1,0,"CFB10B8A8DDDD9B63E4D79EC9A888B9D
",2541,235.929600
completions_gemini/completion_L_t0.3_6.v,gemini,L,0.3,6,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_7.v,gemini,L,0.3,7,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_8.v,gemini,L,0.3,8,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_9.v,gemini,L,0.3,9,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_10.v,gemini,L,0.3,10,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_11.v,gemini,L,0.3,11,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_12.v,gemini,L,0.3,12,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_13.v,gemini,L,0.3,13,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_14.v,gemini,L,0.3,14,1,1,0,"3AA256AD71B014083F165559AA799213
",2529,239.468545
completions_gemini/completion_L_t0.3_15.v,gemini,L,0.3,15,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_16.v,gemini,L,0.3,16,1,1,0,"1C0448F8B3D4F970EECC54682CF084F3
",2548,169.869312
completions_gemini/completion_L_t0.3_17.v,gemini,L,0.3,17,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,192.577536
completions_gemini/completion_L_t0.3_18.v,gemini,L,0.3,18,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_19.v,gemini,L,0.3,19,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_20.v,gemini,L,0.3,20,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_21.v,gemini,L,0.3,21,1,1,0,"6C1AF46B064D813505915B7FE6A00C94
",2545,240.648192
completions_gemini/completion_L_t0.3_22.v,gemini,L,0.3,22,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_23.v,gemini,L,0.3,23,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_24.v,gemini,L,0.3,24,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_25.v,gemini,L,0.3,25,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_26.v,gemini,L,0.3,26,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_27.v,gemini,L,0.3,27,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_28.v,gemini,L,0.3,28,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,192.577536
completions_gemini/completion_L_t0.3_29.v,gemini,L,0.3,29,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_30.v,gemini,L,0.3,30,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_31.v,gemini,L,0.3,31,1,1,0,"8155D48718B61E5C44C5D2CCCCCA77EB
",2542,310.837249
completions_gemini/completion_L_t0.3_32.v,gemini,L,0.3,32,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_33.v,gemini,L,0.3,33,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_34.v,gemini,L,0.3,34,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_35.v,gemini,L,0.3,35,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,192.724992
completions_gemini/completion_L_t0.3_36.v,gemini,L,0.3,36,1,1,0,"1C176DB018731FB9901E4F2217935840
",2535,72.548352
completions_gemini/completion_L_t0.3_37.v,gemini,L,0.3,37,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_38.v,gemini,L,0.3,38,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_39.v,gemini,L,0.3,39,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_40.v,gemini,L,0.3,40,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,191.102976
completions_gemini/completion_L_t0.3_41.v,gemini,L,0.3,41,1,1,0,"F7176DB018731FC4901E0122179A5840
",2543,NA
completions_gemini/completion_L_t0.3_42.v,gemini,L,0.3,42,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_43.v,gemini,L,0.3,43,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_44.v,gemini,L,0.3,44,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_45.v,gemini,L,0.3,45,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_46.v,gemini,L,0.3,46,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_47.v,gemini,L,0.3,47,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_48.v,gemini,L,0.3,48,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_49.v,gemini,L,0.3,49,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,192.577536
completions_gemini/completion_L_t0.3_50.v,gemini,L,0.3,50,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_51.v,gemini,L,0.3,51,1,1,0,"1F323F115F04B44E3E2566D655678079
",2512,361.562113
completions_gemini/completion_L_t0.3_52.v,gemini,L,0.3,52,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_53.v,gemini,L,0.3,53,1,1,0,"FB70A6287C596C62995D5ADAAD5AE244
",2553,144.359424
completions_gemini/completion_L_t0.3_54.v,gemini,L,0.3,54,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_55.v,gemini,L,0.3,55,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_56.v,gemini,L,0.3,56,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_57.v,gemini,L,0.3,57,1,1,0,"FB70A6287C596C62995D5ADAAD5AE244
",2553,143.327232
completions_gemini/completion_L_t0.3_58.v,gemini,L,0.3,58,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_59.v,gemini,L,0.3,59,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,192.724992
completions_gemini/completion_L_t0.3_60.v,gemini,L,0.3,60,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,191.102976
completions_gemini/completion_L_t0.3_61.v,gemini,L,0.3,61,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_62.v,gemini,L,0.3,62,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_63.v,gemini,L,0.3,63,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_64.v,gemini,L,0.3,64,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_65.v,gemini,L,0.3,65,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_66.v,gemini,L,0.3,66,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_67.v,gemini,L,0.3,67,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_68.v,gemini,L,0.3,68,1,1,0,"40FCAB7C216D784F371C3B420AAC4AC3
",2538,63.700992
completions_gemini/completion_L_t0.3_69.v,gemini,L,0.3,69,1,1,0,"131169C3EEDDA5085E4A444F091299BA
",2532,63.700992
completions_gemini/completion_L_t0.3_70.v,gemini,L,0.3,70,1,1,0,"55FCA36B6C6D94444F3259D989AC7CEF
",2525,53.084160
completions_gemini/completion_L_t0.3_71.v,gemini,L,0.3,71,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,192.577536
completions_gemini/completion_L_t0.3_72.v,gemini,L,0.3,72,1,1,0,"40FCABA9216D7D4F37323B429DAC4AC3
",2537,0.000000
completions_gemini/completion_L_t0.3_73.v,gemini,L,0.3,73,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_74.v,gemini,L,0.3,74,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_75.v,gemini,L,0.3,75,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_76.v,gemini,L,0.3,76,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_77.v,gemini,L,0.3,77,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_78.v,gemini,L,0.3,78,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_79.v,gemini,L,0.3,79,1,1,0,"5443E87953D8C5C51D5D58D379AE838D
",2534,352.960515
completions_gemini/completion_L_t0.3_80.v,gemini,L,0.3,80,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_81.v,gemini,L,0.3,81,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_82.v,gemini,L,0.3,82,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_83.v,gemini,L,0.3,83,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_84.v,gemini,L,0.3,84,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_85.v,gemini,L,0.3,85,1,1,0,"47FBDCAE6C896A78BDA201A422027D33
",2518,77.856768
completions_gemini/completion_L_t0.3_86.v,gemini,L,0.3,86,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_87.v,gemini,L,0.3,87,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_88.v,gemini,L,0.3,88,1,1,0,"5B81B41FEBA1813CF7D3B3B990CCD514
",2548,122.978304
completions_gemini/completion_L_t0.3_89.v,gemini,L,0.3,89,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_90.v,gemini,L,0.3,90,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_91.v,gemini,L,0.3,91,1,1,0,"40FCAB0F216D7D2037323B659DAC4AB7
",2518,19.316736
completions_gemini/completion_L_t0.3_92.v,gemini,L,0.3,92,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_93.v,gemini,L,0.3,93,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_94.v,gemini,L,0.3,94,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_95.v,gemini,L,0.3,95,1,1,0,"A74E82CB09F029D5E25D9BD65596C0B3
",2505,161.021952
completions_gemini/completion_L_t0.3_96.v,gemini,L,0.3,96,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_97.v,gemini,L,0.3,97,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_98.v,gemini,L,0.3,98,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.3_99.v,gemini,L,0.3,99,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,192.577536
completions_gemini/completion_L_t0.5_0.v,gemini,L,0.5,0,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_1.v,gemini,L,0.5,1,1,1,0,"2CD8A2852631CBFC8AE4F9750FF8907B
",2537,141.557760
completions_gemini/completion_L_t0.5_2.v,gemini,L,0.5,2,1,1,0,"57CF9750E22D74E930F2BC0926F72DEA
",2528,92.012544
completions_gemini/completion_L_t0.5_3.v,gemini,L,0.5,3,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_4.v,gemini,L,0.5,4,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_5.v,gemini,L,0.5,5,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_6.v,gemini,L,0.5,6,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_7.v,gemini,L,0.5,7,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_8.v,gemini,L,0.5,8,1,1,0,"832BAE385832BCF259850CDED2B3E603
",2546,316.145665
completions_gemini/completion_L_t0.5_9.v,gemini,L,0.5,9,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_10.v,gemini,L,0.5,10,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,192.577536
completions_gemini/completion_L_t0.5_11.v,gemini,L,0.5,11,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_12.v,gemini,L,0.5,12,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_13.v,gemini,L,0.5,13,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_14.v,gemini,L,0.5,14,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_15.v,gemini,L,0.5,15,1,1,0,"021B01D71329561D24DFA276293C880B
",2549,313.786369
completions_gemini/completion_L_t0.5_16.v,gemini,L,0.5,16,1,1,0,"537C9404C071490CB598736A58AEA749
",2524,148.635648
completions_gemini/completion_L_t0.5_17.v,gemini,L,0.5,17,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_18.v,gemini,L,0.5,18,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_19.v,gemini,L,0.5,19,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_20.v,gemini,L,0.5,20,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_21.v,gemini,L,0.5,21,1,1,0,"40FCABA9216D7D4F37323B429DAC4AC3
",2537,0.000000
completions_gemini/completion_L_t0.5_22.v,gemini,L,0.5,22,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_23.v,gemini,L,0.5,23,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_24.v,gemini,L,0.5,24,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_25.v,gemini,L,0.5,25,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_26.v,gemini,L,0.5,26,1,1,0,"6CC909EB5C9AF5F7B506FAC043DAD387
",2528,162.791424
completions_gemini/completion_L_t0.5_27.v,gemini,L,0.5,27,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_28.v,gemini,L,0.5,28,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_29.v,gemini,L,0.5,29,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_30.v,gemini,L,0.5,30,1,1,0,"AB0EDC5DC737521445A15D49B557C604
",2546,58.392576
completions_gemini/completion_L_t0.5_31.v,gemini,L,0.5,31,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,191.102976
completions_gemini/completion_L_t0.5_32.v,gemini,L,0.5,32,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_33.v,gemini,L,0.5,33,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_34.v,gemini,L,0.5,34,1,1,0,"9E691D134B610C6AB09435C8683D4B62
",2554,127.401984
completions_gemini/completion_L_t0.5_35.v,gemini,L,0.5,35,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_36.v,gemini,L,0.5,36,1,1,0,"94A95A0A4A5DF63B9AA976C2A9D53B41
",2520,35.389440
completions_gemini/completion_L_t0.5_37.v,gemini,L,0.5,37,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_38.v,gemini,L,0.5,38,1,1,0,"086C0605850234E0FDE62B50C329DA92
",2542,475.004934
completions_gemini/completion_L_t0.5_39.v,gemini,L,0.5,39,1,1,0,"20395735D94FC33C8F6C5C6960A0C610
",2517,158.072832
completions_gemini/completion_L_t0.5_40.v,gemini,L,0.5,40,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_41.v,gemini,L,0.5,41,1,1,0,"E123428B6ED6D083CD5D59882E5B42E9
",2524,183.730176
completions_gemini/completion_L_t0.5_42.v,gemini,L,0.5,42,1,1,0,"8DBCC4BEC825D1D513E630E3685C420B
",2536,192.430080
completions_gemini/completion_L_t0.5_43.v,gemini,L,0.5,43,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_44.v,gemini,L,0.5,44,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_45.v,gemini,L,0.5,45,1,1,0,"D093E254A90F691586B79CB8FA2CC9BB
",2535,302.776323
completions_gemini/completion_L_t0.5_46.v,gemini,L,0.5,46,1,1,0,"7B610F877627545E733C21ED1BDD4C1B
",2540,162.791424
completions_gemini/completion_L_t0.5_47.v,gemini,L,0.5,47,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,191.102976
completions_gemini/completion_L_t0.5_48.v,gemini,L,0.5,48,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_49.v,gemini,L,0.5,49,1,1,0,"6BEF1E7DA0C3FD80640149A3B31264EF
",2533,169.869312
completions_gemini/completion_L_t0.5_50.v,gemini,L,0.5,50,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_51.v,gemini,L,0.5,51,0,0,0,NA,NA,NA
completions_gemini/completion_L_t0.5_52.v,gemini,L,0.5,52,1,1,1,"6F0FA9163F92C56027EA4D329455D7D7
",0,192.577536
